"Data" "Ano" "Mes" "Dia" "Vazao"
1942-02-15 1942 2 15 32.486
1942-02-16 1942 2 16 36.918
1942-02-17 1942 2 17 32.966
1942-02-18 1942 2 18 30.134
1942-02-19 1942 2 19 30.598
1942-02-20 1942 2 20 47.665
1942-02-21 1942 2 21 50.543
1942-02-22 1942 2 22 42.138
1942-02-23 1942 2 23 37.426
1942-02-24 1942 2 24 60.254
1942-02-25 1942 2 25 47.099
1942-02-26 1942 2 26 41.07
1942-02-27 1942 2 27 34.425
1942-02-28 1942 2 28 30.598
1942-03-01 1942 3 1 30.134
1942-03-02 1942 3 2 35.413
1942-03-03 1942 3 3 55.911
1942-03-04 1942 3 4 56.523
1942-03-05 1942 3 5 98.548
1942-03-06 1942 3 6 87.072
1942-03-07 1942 3 7 119.075
1942-03-08 1942 3 8 137.649
1942-03-09 1942 3 9 152.605
1942-03-10 1942 3 10 83.388
1942-03-11 1942 3 11 63.444
1942-03-12 1942 3 12 61.521
1942-03-13 1942 3 13 59.625
1942-03-14 1942 3 14 58.998
1942-03-15 1942 3 15 53.495
1942-03-16 1942 3 16 45.975
1942-03-17 1942 3 17 43.219
1942-03-18 1942 3 18 41.602
1942-03-19 1942 3 19 47.665
1942-03-20 1942 3 20 48.807
1942-03-21 1942 3 21 49.961
1942-03-22 1942 3 22 45.418
1942-03-23 1942 3 23 39.49
1942-03-24 1942 3 24 43.219
1942-03-25 1942 3 25 44.313
1942-03-26 1942 3 26 47.099
1942-03-27 1942 3 27 44.864
1942-03-28 1942 3 28 40.54
1942-03-29 1942 3 29 37.938
1942-03-30 1942 3 30 34.917
1942-03-31 1942 3 31 34.425
1942-04-01 1942 4 1 34.425
1942-04-02 1942 4 2 34.425
1942-04-03 1942 4 3 33.449
1942-04-04 1942 4 4 33.936
1942-04-05 1942 4 5 32.01
1942-04-06 1942 4 6 31.066
1942-04-07 1942 4 7 30.598
1942-04-08 1942 4 8 32.01
1942-04-09 1942 4 9 34.917
1942-04-10 1942 4 10 42.138
1942-04-11 1942 4 11 41.602
1942-04-12 1942 4 12 38.452
1942-04-13 1942 4 13 36.413
1942-04-14 1942 4 14 33.936
1942-04-15 1942 4 15 31.066
1942-04-16 1942 4 16 30.598
1942-04-17 1942 4 17 32.486
1942-04-18 1942 4 18 34.917
1942-04-19 1942 4 19 36.918
1942-04-20 1942 4 20 47.099
1942-04-21 1942 4 21 50.543
1942-04-22 1942 4 22 40.54
1942-04-23 1942 4 23 43.219
1942-04-24 1942 4 24 41.07
1942-04-25 1942 4 25 40.013
1942-04-26 1942 4 26 36.918
1942-04-27 1942 4 27 33.936
1942-04-28 1942 4 28 32.01
1942-04-29 1942 4 29 31.066
1942-04-30 1942 4 30 30.134
1942-05-01 1942 5 1 29.673
1942-05-02 1942 5 2 28.761
1942-05-03 1942 5 3 28.761
1942-05-04 1942 5 4 28.31
1942-05-05 1942 5 5 28.761
1942-05-06 1942 5 6 29.216
1942-05-07 1942 5 7 28.761
1942-05-08 1942 5 8 44.864
1942-05-09 1942 5 9 40.54
1942-05-10 1942 5 10 35.413
1942-05-11 1942 5 11 35.912
1942-05-12 1942 5 12 32.01
1942-05-13 1942 5 13 30.598
1942-05-14 1942 5 14 28.761
1942-05-15 1942 5 15 28.31
1942-05-16 1942 5 16 27.417
1942-05-17 1942 5 17 26.975
1942-05-18 1942 5 18 26.537
1942-05-19 1942 5 19 26.101
1942-05-20 1942 5 20 25.669
1942-05-21 1942 5 21 25.24
1942-05-22 1942 5 22 25.24
1942-05-23 1942 5 23 32.01
1942-05-24 1942 5 24 35.912
1942-05-25 1942 5 25 33.936
1942-05-26 1942 5 26 31.066
1942-05-27 1942 5 27 29.216
1942-05-28 1942 5 28 27.862
1942-05-29 1942 5 29 27.417
1942-05-30 1942 5 30 26.101
1942-05-31 1942 5 31 25.669
1942-06-01 1942 6 1 24.815
1942-06-02 1942 6 2 24.815
1942-06-03 1942 6 3 24.392
1942-06-04 1942 6 4 24.392
1942-06-05 1942 6 5 23.973
1942-06-06 1942 6 6 23.558
1942-06-07 1942 6 7 23.558
1942-06-08 1942 6 8 23.558
1942-06-09 1942 6 9 23.558
1942-06-10 1942 6 10 23.558
1942-06-11 1942 6 11 23.558
1942-06-12 1942 6 12 23.558
1942-06-13 1942 6 13 26.975
1942-06-14 1942 6 14 25.24
1942-06-15 1942 6 15 23.558
1942-06-16 1942 6 16 23.558
1942-06-17 1942 6 17 22.736
1942-06-18 1942 6 18 22.33
1942-06-19 1942 6 19 21.927
1942-06-20 1942 6 20 21.927
1942-06-21 1942 6 21 21.927
1942-06-22 1942 6 22 21.528
1942-06-23 1942 6 23 21.927
1942-06-24 1942 6 24 21.927
1942-06-25 1942 6 25 21.927
1942-06-26 1942 6 26 21.927
1942-06-27 1942 6 27 22.736
1942-06-28 1942 6 28 25.669
1942-06-29 1942 6 29 25.24
1942-06-30 1942 6 30 25.669
1942-07-01 1942 7 1 23.973
1942-07-02 1942 7 2 23.145
1942-07-03 1942 7 3 21.927
1942-07-04 1942 7 4 21.927
1942-07-05 1942 7 5 21.927
1942-07-06 1942 7 6 21.927
1942-07-07 1942 7 7 21.528
1942-07-08 1942 7 8 22.736
1942-07-09 1942 7 9 23.145
1942-07-10 1942 7 10 23.145
1942-07-11 1942 7 11 23.145
1942-07-12 1942 7 12 47.099
1942-07-13 1942 7 13 60.886
1942-07-14 1942 7 14 48.807
1942-07-15 1942 7 15 36.413
1942-07-16 1942 7 16 29.673
1942-07-17 1942 7 17 26.975
1942-07-18 1942 7 18 26.537
1942-07-19 1942 7 19 26.101
1942-07-20 1942 7 20 25.24
1942-07-21 1942 7 21 23.973
1942-07-22 1942 7 22 23.558
1942-07-23 1942 7 23 23.558
1942-07-24 1942 7 24 23.145
1942-07-25 1942 7 25 23.145
1942-07-26 1942 7 26 25.24
1942-07-27 1942 7 27 29.216
1942-07-28 1942 7 28 25.669
1942-07-29 1942 7 29 24.392
1942-07-30 1942 7 30 23.558
1942-07-31 1942 7 31 22.736
1942-08-01 1942 8 1 22.736
1942-08-02 1942 8 2 23.145
1942-08-03 1942 8 3 23.145
1942-08-04 1942 8 4 23.973
1942-08-05 1942 8 5 24.392
1942-08-06 1942 8 6 24.392
1942-08-07 1942 8 7 23.145
1942-08-08 1942 8 8 21.927
1942-08-09 1942 8 9 21.131
1942-08-10 1942 8 10 20.738
1942-08-11 1942 8 11 20.738
1942-08-12 1942 8 12 19.963
1942-08-13 1942 8 13 19.58
1942-08-14 1942 8 14 19.58
1942-08-15 1942 8 15 19.58
1942-08-16 1942 8 16 22.33
1942-08-17 1942 8 17 26.537
1942-08-18 1942 8 18 24.815
1942-08-19 1942 8 19 23.973
1942-08-20 1942 8 20 21.528
1942-08-21 1942 8 21 19.963
1942-08-22 1942 8 22 19.2
1942-08-23 1942 8 23 18.824
1942-08-24 1942 8 24 18.824
1942-08-25 1942 8 25 18.451
1942-08-26 1942 8 26 18.451
1942-08-27 1942 8 27 18.824
1942-08-28 1942 8 28 19.963
1942-08-29 1942 8 29 20.738
1942-08-30 1942 8 30 21.528
1942-08-31 1942 8 31 19.963
1942-09-01 1942 9 1 18.824
1942-09-02 1942 9 2 18.451
1942-09-03 1942 9 3 18.081
1942-09-04 1942 9 4 17.715
1942-09-05 1942 9 5 17.352
1942-09-06 1942 9 6 17.352
1942-09-07 1942 9 7 17.352
1942-09-08 1942 9 8 17.352
1942-09-09 1942 9 9 18.451
1942-09-10 1942 9 10 20.349
1942-09-11 1942 9 11 21.528
1942-09-12 1942 9 12 19.963
1942-09-13 1942 9 13 18.824
1942-09-14 1942 9 14 17.715
1942-09-15 1942 9 15 16.993
1942-09-16 1942 9 16 16.636
1942-09-17 1942 9 17 17.715
1942-09-18 1942 9 18 18.824
1942-09-19 1942 9 19 19.963
1942-09-20 1942 9 20 21.927
1942-09-21 1942 9 21 19.963
1942-09-22 1942 9 22 18.451
1942-09-23 1942 9 23 18.451
1942-09-24 1942 9 24 17.715
1942-09-25 1942 9 25 16.636
1942-09-26 1942 9 26 17.352
1942-09-27 1942 9 27 18.451
1942-09-28 1942 9 28 19.58
1942-09-29 1942 9 29 19.2
1942-09-30 1942 9 30 18.824
1942-10-01 1942 10 1 18.824
1942-10-02 1942 10 2 18.451
1942-10-03 1942 10 3 18.081
1942-10-04 1942 10 4 18.824
1942-10-05 1942 10 5 19.58
1942-10-06 1942 10 6 21.927
1942-10-07 1942 10 7 21.131
1942-10-08 1942 10 8 19.58
1942-10-09 1942 10 9 21.927
1942-10-10 1942 10 10 64.091
1942-10-11 1942 10 11 85.59
1942-10-12 1942 10 12 59.625
1942-10-13 1942 10 13 43.219
1942-10-14 1942 10 14 30.598
1942-10-15 1942 10 15 28.761
1942-10-16 1942 10 16 34.917
1942-10-17 1942 10 17 38.969
1942-10-18 1942 10 18 46.535
1942-10-19 1942 10 19 40.013
1942-10-20 1942 10 20 36.918
1942-10-21 1942 10 21 33.936
1942-10-22 1942 10 22 28.761
1942-10-23 1942 10 23 26.101
1942-10-24 1942 10 24 24.392
1942-10-25 1942 10 25 26.537
1942-10-26 1942 10 26 31.066
1942-10-27 1942 10 27 57.137
1942-10-28 1942 10 28 57.137
1942-10-29 1942 10 29 55.303
1942-10-30 1942 10 30 40.013
1942-10-31 1942 10 31 36.918
1942-11-01 1942 11 1 38.452
1942-11-02 1942 11 2 38.969
1942-11-03 1942 11 3 33.449
1942-11-04 1942 11 4 32.966
1942-11-05 1942 11 5 30.598
1942-11-06 1942 11 6 27.862
1942-11-07 1942 11 7 28.31
1942-11-08 1942 11 8 30.134
1942-11-09 1942 11 9 34.425
1942-11-10 1942 11 10 44.864
1942-11-11 1942 11 11 44.864
1942-11-12 1942 11 12 43.764
1942-11-13 1942 11 13 34.917
1942-11-14 1942 11 14 31.066
1942-11-15 1942 11 15 32.01
1942-11-16 1942 11 16 33.449
1942-11-17 1942 11 17 34.917
1942-11-18 1942 11 18 52.899
1942-11-19 1942 11 19 74.147
1942-11-20 1942 11 20 72.083
1942-11-21 1942 11 21 63.444
1942-11-22 1942 11 22 74.147
1942-11-23 1942 11 23 74.84
1942-11-24 1942 11 24 57.137
1942-11-25 1942 11 25 44.864
1942-11-26 1942 11 26 37.938
1942-11-27 1942 11 27 34.917
1942-11-28 1942 11 28 35.912
1942-11-29 1942 11 29 37.938
1942-11-30 1942 11 30 36.918
1942-12-01 1942 12 1 36.413
1942-12-02 1942 12 2 39.49
1942-12-03 1942 12 3 51.715
1942-12-04 1942 12 4 99.335
1942-12-05 1942 12 5 121.654
1942-12-06 1942 12 6 90.826
1942-12-07 1942 12 7 76.236
1942-12-08 1942 12 8 73.456
1942-12-09 1942 12 9 108.184
1942-12-10 1942 12 10 81.213
1942-12-11 1942 12 11 74.84
1942-12-12 1942 12 12 66.709
1942-12-13 1942 12 13 57.755
1942-12-14 1942 12 14 57.137
1942-12-15 1942 12 15 79.063
1942-12-16 1942 12 16 202.652
1942-12-17 1942 12 17 218.108
1942-12-18 1942 12 18 158.391
1942-12-19 1942 12 19 131.324
1942-12-20 1942 12 20 108.184
1942-12-21 1942 12 21 84.119
1942-12-22 1942 12 22 71.401
1942-12-23 1942 12 23 60.886
1942-12-24 1942 12 24 56.523
1942-12-25 1942 12 25 57.137
1942-12-26 1942 12 26 72.768
1942-12-27 1942 12 27 80.493
1942-12-28 1942 12 28 87.072
1942-12-29 1942 12 29 173.276
1942-12-30 1942 12 30 160.341
1942-12-31 1942 12 31 180.427
1943-01-01 1943 1 1 362.138
1943-01-02 1943 1 2 373.261
1943-01-03 1943 1 3 184.571
1943-01-04 1943 1 4 173.276
1943-01-05 1943 1 5 260.749
1943-01-06 1943 1 6 467.581
1943-01-07 1943 1 7 362.138
1943-01-08 1943 1 8 234.831
1943-01-09 1943 1 9 464.491
1943-01-10 1943 1 10 273.074
1943-01-11 1943 1 11 215.869
1943-01-12 1943 1 12 190.866
1943-01-13 1943 1 13 172.265
1943-01-14 1943 1 14 151.65
1943-01-15 1943 1 15 140.401
1943-01-16 1943 1 16 187.707
1943-01-17 1943 1 17 246.41
1943-01-18 1943 1 18 404.618
1943-01-19 1943 1 19 209.214
1943-01-20 1943 1 20 285.744
1943-01-21 1943 1 21 407.524
1943-01-22 1943 1 22 345.734
1943-01-23 1943 1 23 209.214
1943-01-24 1943 1 24 160.341
1943-01-25 1943 1 25 145.041
1943-01-26 1943 1 26 143.177
1943-01-27 1943 1 27 147.857
1943-01-28 1943 1 28 136.737
1943-01-29 1943 1 29 123.388
1943-01-30 1943 1 30 111.485
1943-01-31 1943 1 31 105.737
1943-02-01 1943 2 1 97.763
1943-02-02 1943 2 2 112.317
1943-02-03 1943 2 3 192.986
1943-02-04 1943 2 4 181.459
1943-02-05 1943 2 5 153.563
1943-02-06 1943 2 6 120.792
1943-02-07 1943 2 7 101.715
1943-02-08 1943 2 8 90.826
1943-02-09 1943 2 9 87.072
1943-02-10 1943 2 10 84.119
1943-02-11 1943 2 11 95.425
1943-02-12 1943 2 12 154.523
1943-02-13 1943 2 13 128.654
1943-02-14 1943 2 14 118.22
1943-02-15 1943 2 15 134.018
1943-02-16 1943 2 16 150.698
1943-02-17 1943 2 17 160.341
1943-02-18 1943 2 18 158.391
1943-02-19 1943 2 19 166.255
1943-02-20 1943 2 20 146.916
1943-02-21 1943 2 21 139.481
1943-02-22 1943 2 22 119.075
1943-02-23 1943 2 23 108.184
1943-02-24 1943 2 24 100.126
1943-02-25 1943 2 25 105.737
1943-02-26 1943 2 26 100.126
1943-02-27 1943 2 27 94.652
1943-02-28 1943 2 28 91.586
1943-03-01 1943 3 1 88.565
1943-03-02 1943 3 2 86.329
1943-03-03 1943 3 3 90.07
1943-03-04 1943 3 4 87.072
1943-03-05 1943 3 5 83.388
1943-03-06 1943 3 6 82.66
1943-03-07 1943 3 7 81.213
1943-03-08 1943 3 8 83.388
1943-03-09 1943 3 9 107.365
1943-03-10 1943 3 10 170.251
1943-03-11 1943 3 11 121.654
1943-03-12 1943 3 12 113.99
1943-03-13 1943 3 13 116.52
1943-03-14 1943 3 14 94.652
1943-03-15 1943 3 15 98.548
1943-03-16 1943 3 16 117.369
1943-03-17 1943 3 17 108.184
1943-03-18 1943 3 18 91.586
1943-03-19 1943 3 19 84.119
1943-03-20 1943 3 20 79.776
1943-03-21 1943 3 21 87.072
1943-03-22 1943 3 22 103.315
1943-03-23 1943 3 23 84.119
1943-03-24 1943 3 24 76.938
1943-03-25 1943 3 25 70.722
1943-03-26 1943 3 26 70.046
1943-03-27 1943 3 27 70.046
1943-03-28 1943 3 28 70.046
1943-03-29 1943 3 29 68.035
1943-03-30 1943 3 30 65.394
1943-03-31 1943 3 31 65.394
1943-04-01 1943 4 1 64.741
1943-04-02 1943 4 2 62.8
1943-04-03 1943 4 3 63.444
1943-04-04 1943 4 4 60.886
1943-04-05 1943 4 5 58.998
1943-04-06 1943 4 6 58.998
1943-04-07 1943 4 7 58.998
1943-04-08 1943 4 8 57.755
1943-04-09 1943 4 9 56.523
1943-04-10 1943 4 10 55.303
1943-04-11 1943 4 11 54.095
1943-04-12 1943 4 12 54.095
1943-04-13 1943 4 13 54.095
1943-04-14 1943 4 14 53.495
1943-04-15 1943 4 15 51.127
1943-04-16 1943 4 16 51.127
1943-04-17 1943 4 17 54.095
1943-04-18 1943 4 18 58.375
1943-04-19 1943 4 19 60.254
1943-04-20 1943 4 20 59.625
1943-04-21 1943 4 21 55.303
1943-04-22 1943 4 22 55.303
1943-04-23 1943 4 23 53.495
1943-04-24 1943 4 24 51.127
1943-04-25 1943 4 25 49.383
1943-04-26 1943 4 26 48.235
1943-04-27 1943 4 27 48.235
1943-04-28 1943 4 28 47.665
1943-04-29 1943 4 29 47.099
1943-04-30 1943 4 30 47.099
1943-05-01 1943 5 1 47.099
1943-05-02 1943 5 2 47.099
1943-05-03 1943 5 3 47.099
1943-05-04 1943 5 4 48.235
1943-05-05 1943 5 5 44.864
1943-05-06 1943 5 6 43.764
1943-05-07 1943 5 7 43.764
1943-05-08 1943 5 8 43.764
1943-05-09 1943 5 9 42.677
1943-05-10 1943 5 10 41.602
1943-05-11 1943 5 11 41.602
1943-05-12 1943 5 12 41.602
1943-05-13 1943 5 13 42.677
1943-05-14 1943 5 14 41.602
1943-05-15 1943 5 15 40.54
1943-05-16 1943 5 16 40.54
1943-05-17 1943 5 17 40.013
1943-05-18 1943 5 18 38.452
1943-05-19 1943 5 19 38.452
1943-05-20 1943 5 20 38.452
1943-05-21 1943 5 21 38.452
1943-05-22 1943 5 22 38.452
1943-05-23 1943 5 23 37.426
1943-05-24 1943 5 24 36.918
1943-05-25 1943 5 25 36.413
1943-05-26 1943 5 26 36.918
1943-05-27 1943 5 27 36.918
1943-05-28 1943 5 28 36.413
1943-05-29 1943 5 29 36.413
1943-05-30 1943 5 30 36.413
1943-05-31 1943 5 31 35.413
1943-06-01 1943 6 1 34.425
1943-06-02 1943 6 2 34.425
1943-06-03 1943 6 3 34.425
1943-06-04 1943 6 4 34.425
1943-06-05 1943 6 5 34.425
1943-06-06 1943 6 6 33.936
1943-06-07 1943 6 7 33.449
1943-06-08 1943 6 8 33.936
1943-06-09 1943 6 9 40.54
1943-06-10 1943 6 10 45.418
1943-06-11 1943 6 11 41.602
1943-06-12 1943 6 12 37.938
1943-06-13 1943 6 13 36.413
1943-06-14 1943 6 14 35.912
1943-06-15 1943 6 15 34.917
1943-06-16 1943 6 16 34.425
1943-06-17 1943 6 17 33.936
1943-06-18 1943 6 18 33.936
1943-06-19 1943 6 19 36.413
1943-06-20 1943 6 20 41.602
1943-06-21 1943 6 21 49.961
1943-06-22 1943 6 22 46.535
1943-06-23 1943 6 23 40.54
1943-06-24 1943 6 24 37.426
1943-06-25 1943 6 25 34.425
1943-06-26 1943 6 26 33.449
1943-06-27 1943 6 27 33.449
1943-06-28 1943 6 28 32.966
1943-06-29 1943 6 29 34.917
1943-06-30 1943 6 30 36.413
1943-07-01 1943 7 1 33.936
1943-07-02 1943 7 2 32.486
1943-07-03 1943 7 3 31.536
1943-07-04 1943 7 4 31.066
1943-07-05 1943 7 5 30.598
1943-07-06 1943 7 6 30.134
1943-07-07 1943 7 7 29.673
1943-07-08 1943 7 8 29.673
1943-07-09 1943 7 9 32.01
1943-07-10 1943 7 10 35.912
1943-07-11 1943 7 11 36.413
1943-07-12 1943 7 12 32.966
1943-07-13 1943 7 13 31.066
1943-07-14 1943 7 14 29.216
1943-07-15 1943 7 15 28.761
1943-07-16 1943 7 16 28.761
1943-07-17 1943 7 17 28.31
1943-07-18 1943 7 18 28.761
1943-07-19 1943 7 19 28.761
1943-07-20 1943 7 20 28.761
1943-07-21 1943 7 21 28.761
1943-07-22 1943 7 22 28.31
1943-07-23 1943 7 23 27.862
1943-07-24 1943 7 24 27.862
1943-07-25 1943 7 25 27.862
1943-07-26 1943 7 26 27.417
1943-07-27 1943 7 27 27.417
1943-07-28 1943 7 28 27.417
1943-07-29 1943 7 29 26.975
1943-07-30 1943 7 30 26.537
1943-07-31 1943 7 31 26.101
1943-08-01 1943 8 1 25.669
1943-08-02 1943 8 2 25.24
1943-08-03 1943 8 3 25.24
1943-08-04 1943 8 4 25.24
1943-08-05 1943 8 5 25.669
1943-08-06 1943 8 6 30.598
1943-08-07 1943 8 7 43.764
1943-08-08 1943 8 8 42.138
1943-08-09 1943 8 9 35.413
1943-08-10 1943 8 10 35.912
1943-08-11 1943 8 11 33.936
1943-08-12 1943 8 12 32.486
1943-08-13 1943 8 13 29.673
1943-08-14 1943 8 14 27.417
1943-08-15 1943 8 15 26.975
1943-08-16 1943 8 16 26.537
1943-08-17 1943 8 17 26.537
1943-08-18 1943 8 18 26.101
1943-08-19 1943 8 19 26.101
1943-08-20 1943 8 20 26.101
1943-08-21 1943 8 21 25.669
1943-08-22 1943 8 22 24.815
1943-08-23 1943 8 23 24.392
1943-08-24 1943 8 24 24.392
1943-08-25 1943 8 25 24.815
1943-08-26 1943 8 26 26.101
1943-08-27 1943 8 27 26.101
1943-08-28 1943 8 28 26.101
1943-08-29 1943 8 29 26.101
1943-08-30 1943 8 30 25.24
1943-08-31 1943 8 31 25.24
1943-09-01 1943 9 1 25.24
1943-09-02 1943 9 2 25.24
1943-09-03 1943 9 3 25.24
1943-09-04 1943 9 4 24.392
1943-09-05 1943 9 5 24.392
1943-09-06 1943 9 6 24.392
1943-09-07 1943 9 7 24.392
1943-09-08 1943 9 8 23.558
1943-09-09 1943 9 9 23.558
1943-09-10 1943 9 10 24.392
1943-09-11 1943 9 11 23.558
1943-09-12 1943 9 12 22.736
1943-09-13 1943 9 13 22.33
1943-09-14 1943 9 14 23.973
1943-09-15 1943 9 15 36.918
1943-09-16 1943 9 16 49.961
1943-09-17 1943 9 17 46.535
1943-09-18 1943 9 18 25.24
1943-09-19 1943 9 19 23.973
1943-09-20 1943 9 20 23.145
1943-09-21 1943 9 21 22.736
1943-09-22 1943 9 22 22.33
1943-09-23 1943 9 23 22.33
1943-09-24 1943 9 24 22.33
1943-09-25 1943 9 25 23.145
1943-09-26 1943 9 26 47.099
1943-09-27 1943 9 27 49.961
1943-09-28 1943 9 28 48.235
1943-09-29 1943 9 29 28.31
1943-09-30 1943 9 30 26.537
1943-10-01 1943 10 1 25.24
1943-10-02 1943 10 2 24.392
1943-10-03 1943 10 3 23.558
1943-10-04 1943 10 4 23.145
1943-10-05 1943 10 5 23.973
1943-10-06 1943 10 6 30.598
1943-10-07 1943 10 7 45.975
1943-10-08 1943 10 8 44.864
1943-10-09 1943 10 9 36.413
1943-10-10 1943 10 10 34.425
1943-10-11 1943 10 11 28.31
1943-10-12 1943 10 12 32.486
1943-10-13 1943 10 13 35.413
1943-10-14 1943 10 14 34.917
1943-10-15 1943 10 15 68.702
1943-10-16 1943 10 16 89.316
1943-10-17 1943 10 17 90.826
1943-10-18 1943 10 18 67.37
1943-10-19 1943 10 19 60.886
1943-10-20 1943 10 20 56.523
1943-10-21 1943 10 21 42.138
1943-10-22 1943 10 22 36.413
1943-10-23 1943 10 23 47.099
1943-10-24 1943 10 24 68.702
1943-10-25 1943 10 25 87.817
1943-10-26 1943 10 26 67.37
1943-10-27 1943 10 27 52.899
1943-10-28 1943 10 28 47.099
1943-10-29 1943 10 29 57.755
1943-10-30 1943 10 30 60.254
1943-10-31 1943 10 31 61.521
1943-11-01 1943 11 1 60.886
1943-11-02 1943 11 2 48.235
1943-11-03 1943 11 3 41.602
1943-11-04 1943 11 4 38.452
1943-11-05 1943 11 5 39.49
1943-11-06 1943 11 6 45.418
1943-11-07 1943 11 7 43.764
1943-11-08 1943 11 8 42.138
1943-11-09 1943 11 9 37.426
1943-11-10 1943 11 10 37.426
1943-11-11 1943 11 11 36.413
1943-11-12 1943 11 12 33.936
1943-11-13 1943 11 13 38.969
1943-11-14 1943 11 14 46.535
1943-11-15 1943 11 15 44.313
1943-11-16 1943 11 16 37.426
1943-11-17 1943 11 17 32.966
1943-11-18 1943 11 18 31.066
1943-11-19 1943 11 19 32.01
1943-11-20 1943 11 20 36.413
1943-11-21 1943 11 21 55.911
1943-11-22 1943 11 22 66.05
1943-11-23 1943 11 23 151.65
1943-11-24 1943 11 24 60.886
1943-11-25 1943 11 25 64.091
1943-11-26 1943 11 26 62.8
1943-11-27 1943 11 27 58.998
1943-11-28 1943 11 28 54.095
1943-11-29 1943 11 29 49.383
1943-11-30 1943 11 30 42.677
1943-12-01 1943 12 1 38.969
1943-12-02 1943 12 2 42.677
1943-12-03 1943 12 3 86.329
1943-12-04 1943 12 4 101.715
1943-12-05 1943 12 5 82.66
1943-12-06 1943 12 6 57.755
1943-12-07 1943 12 7 50.543
1943-12-08 1943 12 8 46.535
1943-12-09 1943 12 9 49.961
1943-12-10 1943 12 10 54.095
1943-12-11 1943 12 11 49.961
1943-12-12 1943 12 12 47.665
1943-12-13 1943 12 13 52.305
1943-12-14 1943 12 14 81.213
1943-12-15 1943 12 15 104.12
1943-12-16 1943 12 16 62.159
1943-12-17 1943 12 17 52.899
1943-12-18 1943 12 18 57.137
1943-12-19 1943 12 19 59.625
1943-12-20 1943 12 20 60.254
1943-12-21 1943 12 21 139.481
1943-12-22 1943 12 22 201.568
1943-12-23 1943 12 23 241.738
1943-12-24 1943 12 24 298.564
1943-12-25 1943 12 25 228.045
1943-12-26 1943 12 26 169.248
1943-12-27 1943 12 27 135.828
1943-12-28 1943 12 28 109.005
1943-12-29 1943 12 29 96.981
1943-12-30 1943 12 30 86.329
1943-12-31 1943 12 31 81.213
1944-01-01 1944 1 1 73.456
1944-01-02 1944 1 2 68.702
1944-01-03 1944 1 3 70.722
1944-01-04 1944 1 4 73.456
1944-01-05 1944 1 5 70.046
1944-01-06 1944 1 6 60.254
1944-01-07 1944 1 7 52.899
1944-01-08 1944 1 8 49.383
1944-01-09 1944 1 9 48.807
1944-01-10 1944 1 10 47.665
1944-01-11 1944 1 11 47.099
1944-01-12 1944 1 12 48.235
1944-01-13 1944 1 13 48.807
1944-01-14 1944 1 14 45.975
1944-01-15 1944 1 15 42.138
1944-01-16 1944 1 16 41.07
1944-01-17 1944 1 17 38.969
1944-01-18 1944 1 18 63.444
1944-01-19 1944 1 19 84.853
1944-01-20 1944 1 20 71.401
1944-01-21 1944 1 21 63.444
1944-01-22 1944 1 22 52.305
1944-01-23 1944 1 23 49.383
1944-01-24 1944 1 24 51.127
1944-01-25 1944 1 25 47.665
1944-01-26 1944 1 26 48.235
1944-01-27 1944 1 27 197.256
1944-01-28 1944 1 28 141.323
1944-01-29 1944 1 29 113.152
1944-01-30 1944 1 30 90.826
1944-01-31 1944 1 31 77.644
1944-02-01 1944 2 1 62.159
1944-02-02 1944 2 2 70.046
1944-02-03 1944 2 3 76.236
1944-02-04 1944 2 4 82.66
1944-02-05 1944 2 5 130.431
1944-02-06 1944 2 6 136.737
1944-02-07 1944 2 7 135.828
1944-02-08 1944 2 8 140.401
1944-02-09 1944 2 9 152.605
1944-02-10 1944 2 10 401.721
1944-02-11 1944 2 11 208.114
1944-02-12 1944 2 12 176.325
1944-02-13 1944 2 13 128.654
1944-02-14 1944 2 14 88.565
1944-02-15 1944 2 15 80.493
1944-02-16 1944 2 16 76.236
1944-02-17 1944 2 17 83.388
1944-02-18 1944 2 18 129.541
1944-02-19 1944 2 19 171.257
1944-02-20 1944 2 20 327.025
1944-02-21 1944 2 21 321.765
1944-02-22 1944 2 22 211.422
1944-02-23 1944 2 23 171.257
1944-02-24 1944 2 24 136.737
1944-02-25 1944 2 25 108.184
1944-02-26 1944 2 26 96.981
1944-02-27 1944 2 27 88.565
1944-02-28 1944 2 28 98.548
1944-02-29 1944 2 29 161.32
1944-03-01 1944 3 1 185.614
1944-03-02 1944 3 2 136.737
1944-03-03 1944 3 3 108.184
1944-03-04 1944 3 4 97.763
1944-03-05 1944 3 5 90.07
1944-03-06 1944 3 6 87.817
1944-03-07 1944 3 7 86.329
1944-03-08 1944 3 8 100.126
1944-03-09 1944 3 9 108.184
1944-03-10 1944 3 10 91.586
1944-03-11 1944 3 11 78.352
1944-03-12 1944 3 12 73.456
1944-03-13 1944 3 13 68.035
1944-03-14 1944 3 14 68.702
1944-03-15 1944 3 15 72.768
1944-03-16 1944 3 16 75.537
1944-03-17 1944 3 17 78.352
1944-03-18 1944 3 18 77.644
1944-03-19 1944 3 19 81.935
1944-03-20 1944 3 20 84.853
1944-03-21 1944 3 21 117.369
1944-03-22 1944 3 22 113.152
1944-03-23 1944 3 23 81.935
1944-03-24 1944 3 24 76.236
1944-03-25 1944 3 25 72.083
1944-03-26 1944 3 26 69.373
1944-03-27 1944 3 27 68.702
1944-03-28 1944 3 28 66.05
1944-03-29 1944 3 29 64.741
1944-03-30 1944 3 30 62.8
1944-03-31 1944 3 31 60.254
